"CODIGO"	"NOMBRE"	"EMBALSE"	"X"	"Y"	"DEMARC"	"CAUCE"	"GOOGLE"	"OPENSTREETMAP"	"WIKIDATA"	"PROVINCIA"	"CCAA"	"TIPO"	"COTA_CORON"	"ALT_CIMIEN"	"INFORME"
9250031	"SALLENTE"	"SALLENTE"	42,5003709690001	0,991459934000034	"EBRO"	"BARRANC DE LA LORA"	""	""	""	"Lleida"	"Cataluña"	"Presa de materiales sueltos de pantalla asfáltica"	1770	89	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2580"
3450047	"CAZALEGAS"	"Cazalegas Dam"	40,01298709	-4,70624804799996	"TAJO"	"RÍO ALBERCHE"	"https://www.google.com/search?kgmid=/g/11dfr4j268"	""	"https://www.wikidata.org/wiki/Q30278314"	"Toledo"	"Castilla - La Mancha"	"Presa de materiales sueltos de pantalla de hormigón"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=902"
9250014	"LAGO NEGRO"	"LAGO NEGRO"	42,5422861970001	1,04058219400002	"EBRO"	""	""	""	""	"Lleida"	"Cataluña"	"Presa de materiales sueltos zonificada o de núcleo"	2340	11	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2564"
9500034	"TORCAS, LAS"	"Las Trocas reservoir"	41,294686266	-1,08744698599997	"EBRO"	"RÍO HUERVA"	""	""	"https://www.wikidata.org/wiki/Q23991169"	"Zaragoza"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	624,799999999999	39,45	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2845"
3190006	"BUJEDA, LA"	"BUJEDA, LA"	40,244500658	-2,83518801499997	"TAJO"	"SIN NOMBRE"	""	""	""	"Guadalajara"	"Castilla - La Mancha"	"Presa de materiales sueltos homogénea"	905,5	39,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=742"
3450026	"TORCON, EL"	"TORCON, EL"	39,6252768730001	-4,38550029999993	"TAJO"	"ARROYO DEL TORCÓN"	""	""	""	"Toledo"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=882"
4130055	"PUERTO DE VALLEHERMOSO"	"PUERTO DE VALLEHERMOSO"	38,8679274180001	-3,16849076499994	"GUADIANA"	"RIO AZUER"	""	""	""	"Ciudad Real"	"Castilla - La Mancha"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1143"
4060047	"BROVALES"	"BROVALES"	38,345277652	-6,69588046499996	"GUADIANA"	"ARROYO DE BROVALES"	""	""	""	"Badajoz"	"Extremadura"	"Presa de fábrica de contrafuertes"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=974"
3190001	"ALMOGUERA"	"Faltos"	40,2743056580001	-2,95882007899996	"TAJO"	"RÍO TAJO"	"https://www.google.com/search?kgmid=/g/12283wdk"	""	"https://www.wikidata.org/wiki/Q5672943"	"Guadalajara"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=737"
9220010	"BACHIMAÑA ALTO"	"Bachimaña Alto reservoir"	42,782028102	-0,223491101999969	"EBRO"	"RÍO CALDARÉS"	""	""	"https://www.wikidata.org/wiki/Q95674644"	"Huesca"	"Aragón"	"Presa de fábrica de mampostería"	2207,09999999999	38,1	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2427"
3280017	"JAROSA, LA"	"La Jarosa Reservoir"	40,6649699230001	-4,11756322999997	"TAJO"	"ARROYO DE LA JAROSA"	""	""	"https://www.wikidata.org/wiki/Q1329216"	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de gravedad (hormigón vibrado)"	1088	54	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=795"
3280013	"JAROSA, LA"	"La Jarosa Reservoir"	40,6707061490001	-4,11778914799993	"TAJO"	"ARROYO DE FUENTE CORNEJA"	""	""	"https://www.wikidata.org/wiki/Q1329216"	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de gravedad (hormigón vibrado)"	1088,09999999999	14,1	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=792"
9500038	"MALVECINO"	"MALVECINO"	42,198660902	-1,39084274799995	"EBRO"	"BARRANCO DE ONZANOVA"	""	""	""	"Zaragoza"	"Aragón"	"Presa de materiales sueltos zonificada o de núcleo"	404	26	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2849"
2400016	"PONTON ALTO"	"Pontón Alto Reservoir"	40,9150074830001	-4,03624107199994	"DUERO"	"RÍO ERESMA"	"https://www.google.com/search?kgmid=/g/120wrl3k"	""	"https://www.wikidata.org/wiki/Q5830615"	"Segovia"	"Castilla y León"	"Presa de fábrica de bóveda"	1104,5	48	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=421"
3450045	"CASTRO, EL"	"CASTRO, EL"	39,8064449990001	-3,75294972199993	"TAJO"	"RÍO ALGODOR"	""	""	""	"Toledo"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=900"
5110039	"ALMODOVAR"	"Embalse de Almodóvar"	36,1536149680001	-5,64973106899993	"GUADALETE Y BARBATE"	"RÍO ALMODÓVAR"	""	""	"https://www.wikidata.org/wiki/Q5369429"	"Cádiz"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"	107,2	40	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1364"
9220067	"IBON DE IP"	"Ip reservoir"	42,7228732190001	-0,462683542999969	"EBRO"	"BARRANCO DE IP"	""	""	"https://www.wikidata.org/wiki/Q23999337"	"Huesca"	"Aragón"	"Presa de materiales sueltos zonificada o de núcleo"	2119	31	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2482"
5230007	"ZOCUECA"	"ZOCUECA"	38,095561881	-3,83109787299998	"GUADALQUIVIR"	"RÍO  RUMBLAR"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1543"
1310009	"SAN ANTON"	"SAN ANTON"	43,277117956	-1,77374675199997	"CANTABRICO ORIENTAL"	"RIO ENDARA"	""	""	""	"Navarra"	"Comunidad Foral de Navarra"	"Presa de materiales sueltos de pantalla de hormigón"	247	56,7999999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=84"
7300021	"CIERVA, LA"	"Embalse de la Cierva"	38,0602631900001	-1,48765333199998	"SEGURA"	"RIO MULA"	""	""	"https://www.wikidata.org/wiki/Q107738426"	"Murcia"	"Región de Murcia"	"Presa de fábrica de mampostería"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2057"
9220061	"ESCARRA"	"Escarra reservoir"	42,7450247100001	-0,352936039999975	"EBRO"	"RÍO ESCARRA"	""	""	"https://www.wikidata.org/wiki/Q95675526"	"Huesca"	"Aragón"	"Presa de materiales sueltos zonificada o de núcleo"	1636	43	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2476"
4130017	"CASTILSERAS"	"CASTILSERAS"	38,738908709	-4,80134611699998	"GUADIANA"	"RIO VALDEAZOGUES"	""	""	""	"Ciudad Real"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1105"
10430005	"RIUDECANYES"	"RIUDECANYES"	41,133459546	0,958540952000021	"CUENCAS INTERNAS DE CATALUÑA"	"RIERA DE RIUDECANYES"	""	""	""	"Tarragona"	"Cataluña"	"Presa de fábrica de mampostería"	220,5	51	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2918"
9310030	"URDALUR"	"URDALUR"	42,916911187	-2,23343148499993	"EBRO"	"RÍO ALTZANIA"	""	""	""	"Navarra"	"Comunidad Foral de Navarra"	"Presa de fábrica de gravedad (hormigón compactado)"	652	55	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2742"
2470004	"SAN JOSE"	"SAN JOSE"	41,403921299	-5,27303186899996	"DUERO"	"RÍO DUERO"	""	""	""	"Valladolid"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=453"
4060008	"BOQUERON"	"BOQUERON"	39,1511076260001	-6,41827824299997	"GUADIANA"	"REGATO DEL ROSAL"	""	""	""	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=937"
7300002	"JOSE BAUTISTA"	"JOSE BAUTISTA"	37,8754537890001	-1,31662193299996	"SEGURA"	"RIO GUADALENTIN O SANGONERA"	""	""	""	"Murcia"	"Región de Murcia"	"Presa de fábrica de gravedad (hormigón vibrado)"	137	33,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2038"
7300003	"JOSE BAUTISTA"	"JOSE BAUTISTA"	37,8776016350001	-1,32124601899994	"SEGURA"	"RIO GUADALENTIN O SANGONERA"	""	""	""	"Murcia"	"Región de Murcia"	"Presa de materiales sueltos homogénea"	138	9	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2039"
1320034	"SAN PEDRO"	"San Pedro reservoir"	42,4527079760001	-7,71396403899996	"MIÑO-SIL"	"RÍO SIL"	"https://www.google.com/search?kgmid=/g/11p4cqtf9c"	""	"https://www.wikidata.org/wiki/Q105729417"	"Lugo"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=119"
4160004	"CAMPOS DEL PARAISO"	"CAMPOS DEL PARAISO"	39,974474851	-2,73818245399997	"GUADIANA"	"RIO DE VALDEJUDIOS"	""	""	""	"Cuenca"	"Castilla - La Mancha"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1205"
2370033	"VILLAGONZALO"	"Villagonzalo Reservoir"	40,8732344370001	-5,49557555299998	"DUERO"	"RÍO TORMES"	"https://www.google.com/search?kgmid=/g/122wtfys"	""	"https://www.wikidata.org/wiki/Q5678462"	"Salamanca"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	805,799999999999	14,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=393"
8120004	"REGAJO, EL"	"REGAJO, EL"	39,8898591060001	-0,524556912999969	"JUCAR"	"RIU PALANCIA"	""	""	""	"Castelló/Castellón"	"Comunitat Valenciana"	"Presa de fábrica de gravedad (hormigón vibrado)"	406,529999999999	27,53	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2260"
4100026	"CUBILAR"	"CUBILAR"	39,237347379	-5,47071172699998	"GUADIANA"	"RIO CUBILAR"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1075"
5140001	"MALPASILLO JAUJA"	"MALPASILLO JAUJA"	37,2991506870001	-4,67681989599993	"GUADALQUIVIR"	"RÍO  GENIL"	""	""	""	"Córdoba"	"Andalucía"	"Presa de fábrica de contrafuertes"	250	36	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1423"
3450004	"PORTIÑA, LA"	"La Portiña Reservoir, Talavera de la Reina"	39,996548874	-4,84137628499997	"TAJO"	"ARROYO DE LA PORTIÑA"	""	""	"https://www.wikidata.org/wiki/Q52673428"	"Toledo"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"	412,5	23,3	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=861"
14360007	"CALDAS DE REIS"	"CALDAS DE REIS"	42,608002556	-8,61626161099997	"GALICIA-COSTA"	"RÍO UMIA"	""	""	""	"Pontevedra"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"	126,5	34	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3112"
8460012	"ALGAR"	"ALGAR"	39,787914266	-0,37682482699995	"JUCAR"	"RIU PALANCIA"	""	""	""	"València/Valencia"	"Comunitat Valenciana"	"Presa mixta"	217	49	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2307"
2050003	"SERONES"	"SERONES"	40,6897420190001	-4,47398559699997	"DUERO"	"RÍO VOLTOYA"	""	""	""	"Ávila"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=210"
5230013	"AGUASCEBAS"	"AGUASCEBAS"	38,0435042350001	-2,95222543699992	"GUADALQUIVIR"	"ARROYO DE LAS AGUASCEBAS CHICO"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1549"
8120011	"ULLDECONA"	"Ulldecona Dam"	40,670915209	0,233962578000046	"JUCAR"	"RIU DE LA SÉNIA"	""	""	"https://www.wikidata.org/wiki/Q202052"	"Castelló/Castellón"	"Comunitat Valenciana"	"Presa de fábrica de gravedad (hormigón vibrado)"	479,029999999999	58,6599999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2266"
3280050	"NAVACERRADA"	"NAVACERRADA"	40,7150019000001	-4,00500334299994	"TAJO"	"RÍO NAVACERRADA"	""	""	""	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=827"
7300037	"VALDEINFIERNO"	"embalse de Valdeinfierno"	37,8054910990001	-1,96467018699997	"SEGURA"	"RIO LUCHENA"	"https://www.google.com/search?kgmid=/g/1228rq7r"	"https://www.openstreetmap.org/relation/1450307"	"https://www.wikidata.org/wiki/Q5490023"	"Murcia"	"Región de Murcia"	"Presa de fábrica de arco-gravedad"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2073"
9430002	"GUIAMETS"	"GUIAMETS"	41,098764213	0,751588232000074	"EBRO"	"RIERA DE LES OLLES"	""	""	""	"Tarragona"	"Cataluña"	"Presa de fábrica de gravedad (hormigón vibrado)"	178	50	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2768"
15200006	"IBAI-EDER"	"IBAI-EDER"	43,1287549570001	-2,22691844199994	"CANTABRICO ORIENTAL"	"URRESTILLA IBAIA"	""	""	""	"Gipuzkoa/Guipúzcoa"	"País Vasco"	"Presa de materiales sueltos de pantalla de hormigón"	226,75	66	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3121"
8160007	"TOBA, LA"	"Pantano de La Toba"	40,2100666220001	-1,92215366299996	"JUCAR"	"RÍO JÚCAR"	""	""	"https://www.wikidata.org/wiki/Q23995855"	"Cuenca"	"Castilla - La Mancha"	"Presa de fábrica de mampostería"	1156,34999999999	40	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2282"
4210060	"MACHOS, LOS"	"MACHOS, LOS"	37,314011421	-7,20394871099995	"TINTO, ODIEL Y PIEDRAS"	"RÍO PIEDRAS"	""	""	""	"Huelva"	"Andalucía"	"Presa de materiales sueltos de pantalla de hormigón"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1264"
5180020	"QUENTAR"	"Embalse de Quéntar"	37,2032970490001	-3,43802682299997	"GUADALQUIVIR"	"RÍO DE AGUAS BLANCAS"	""	""	"https://www.wikidata.org/wiki/Q5369453"	"Granada"	"Andalucía"	"Presa de fábrica de bóveda"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1523"
7300041	"ALFONSO XIII"	"ALFONSO XIII"	38,2232084	-1,59952768299996	"SEGURA"	"RÍO QUIPAR O RAMBLA MULLIDAR"	""	""	""	"Murcia"	"Región de Murcia"	"Presa de fábrica de mampostería"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2077"
2400001	"BURGOMILLODO"	"Burgomillodo Reservoir"	41,337311189	-3,88541240699993	"DUERO"	"RÍO DURATÓN"	"https://www.google.com/search?kgmid=/g/121_4pt5"	"https://www.openstreetmap.org/relation/4116775"	"https://www.wikidata.org/wiki/Q5830416"	"Segovia"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=406"
3100074	"SALOR"	"Valdesalor reservoir"	39,363901431	-6,30464727599997	"TAJO"	"RÍO SALOR"	"https://www.google.com/search?kgmid=/g/11h70_p1q2"	""	"https://www.wikidata.org/wiki/Q63384116"	"Cáceres"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=608"
3370002	"NAVAMUÑO"	"Navamuño Reservoir"	40,347880305	-5,77448415699996	"TAJO"	"SIN NOMBRE"	"https://www.google.com/search?kgmid=/g/122gflb1"	""	"https://www.wikidata.org/wiki/Q5830534"	"Salamanca"	"Castilla y León"	"Presa de materiales sueltos de pantalla de hormigón"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=851"
2370014	"RIOLOBOS"	"RIOLOBOS"	41,006227376	-5,30342870499993	"DUERO"	"ARROYO DE RIOLOBOS O ARROYO DE LA DEHESA"	""	""	""	"Salamanca"	"Castilla y León"	"Presa de materiales sueltos zonificada o de núcleo"	839,5	19	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=374"
2370015	"RIOLOBOS"	"RIOLOBOS"	40,9949078490001	-5,28929176699995	"DUERO"	"REGATO DE VALDEGOLLADO"	""	""	""	"Salamanca"	"Castilla y León"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=375"
5110031	"ARCOS"	"Embalse de Arcos"	36,7513393790001	-5,79558309999993	"GUADALETE Y BARBATE"	"RÍO GUADALETE"	""	""	"https://www.wikidata.org/wiki/Q17279790"	"Cádiz"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1356"
5110030	"ARCOS"	"Embalse de Arcos"	36,7513900490001	-5,79150857699995	"GUADALETE Y BARBATE"	"RÍO GUADALETE"	""	""	"https://www.wikidata.org/wiki/Q17279790"	"Cádiz"	"Andalucía"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1355"
1240018	"CAMPAÑANA, LA"	"Campañana Reservoir"	42,498086748	-6,76967359799994	"MIÑO-SIL"	"ARROYO DE BALÉN"	"https://www.google.com/search?kgmid=/g/1203m01h4"	""	"https://www.wikidata.org/wiki/Q5830421"	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	528,35	50	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=51"
1240016	"CAMPAÑANA, LA"	"Campañana Reservoir"	42,50033776	-6,75720479699993	"MIÑO-SIL"	"VERTIENTE POR LA MARGEN DERECHA DEL ARROYO DE LOS ÁLAMOS"	"https://www.google.com/search?kgmid=/g/1203m01h4"	""	"https://www.wikidata.org/wiki/Q5830421"	"León"	"Castilla y León"	"Presa de materiales sueltos zonificada o de núcleo"	527,799999999999	11	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=49"
4060068	"NOGALES"	"Nogales Reservoir"	38,563891508	-6,73651674799993	"GUADIANA"	"RIVERA DO NOGALES"	"https://www.google.com/search?kgmid=/g/12dpx021_"	""	"https://www.wikidata.org/wiki/Q16561606"	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=993"
5230051	"ENCINAREJO"	"ENCINAREJO"	38,164548686	-3,99287874699996	"GUADALQUIVIR"	"RÍO  JÁNDULA O FRESNEDA O JORGE"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de mampostería"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1586"
7300025	"RODEOS, LOS"	"Embalse de Los Rodeos"	38,0434511560001	-1,29443525699998	"SEGURA"	"RIO MULA"	""	""	"https://www.wikidata.org/wiki/Q107738433"	"Murcia"	"Región de Murcia"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2061"
4100025	"CANCHO DEL FRESNO"	"CANCHO DEL FRESNO"	39,3931095610001	-5,39044150299998	"GUADIANA"	"RIO RUECAS"	""	""	""	"Cáceres"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1074"
3280063	"PICADAS"	"Picadas Reservoir"	40,3333175330001	-4,24917123099993	"TAJO"	"RÍO ALBERCHE"	"https://www.google.com/search?kgmid=/g/121vl666"	""	"https://www.wikidata.org/wiki/Q5830546"	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de gravedad (hormigón vibrado)"	519,5	58,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=840"
9220071	"VADIELLO"	"VADIELLO"	42,2412072050001	-0,278563394999935	"EBRO"	"RÍO GUATIZALEMA"	""	""	""	"Huesca"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	748,5	76,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2486"
8030027	"AMADORIO"	"AMADORIO"	38,5337220420001	-0,264786822999952	"JUCAR"	"RIU AMADORIO"	""	""	""	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2183"
9250049	"CAVALLERS"	"CAVALLERS"	42,58555584	0,854115437000075	"EBRO"	"LA NOGUERA DE TOR"	""	""	""	"Lleida"	"Cataluña"	"Presa de fábrica de contrafuertes"	1783,5	70	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2593"
4060031	"PIEDRA AGUDA"	"PIEDRA AGUDA"	38,68712586	-7,02207805699993	"GUADIANA"	"RIO OLIVENZA"	""	""	""	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=958"
